Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,District
3988,CA-2017-112333,04-08-2017,4/14/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,0,10.4875,41.95,
3989,US-2016-159415,4/17/2016,4/22/2016,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,63.296,
3990,CA-2014-122588,11/25/2014,11/27/2014,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0,20.1248,52.96,
3991,CA-2014-137589,11-03-2014,11-08-2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3,0.2,-64.4274,229.0752,
3992,CA-2015-161998,05-01-2015,05-05-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992,50.8416,
3993,CA-2015-161998,05-01-2015,05-05-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,0.2,4.6548,33.1008,
3994,CA-2015-161998,05-01-2015,05-05-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794,138.1632,
3995,CA-2015-105627,03-08-2015,03-12-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0,97.4586,512.94,
3996,CA-2015-105627,03-08-2015,03-12-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0,189.4046,860.93,
3997,CA-2015-105627,03-08-2015,03-12-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0,223.2855,769.95,
3998,CA-2015-105627,03-08-2015,03-12-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0,4.494,14.98,
3999,CA-2015-105627,03-08-2015,03-12-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776,373.08,
4000,US-2015-149629,7/17/2015,7/20/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,185.536,
4001,CA-2014-116834,10-11-2014,10/16/2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0,19.041,63.47,
4002,CA-2014-116834,10-11-2014,10/16/2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345,5,0,58.65,345,
4003,CA-2016-145730,03-03-2016,03-08-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,446.5272,
4004,CA-2016-145730,03-03-2016,03-08-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,172.746,
4005,CA-2016-145730,03-03-2016,03-08-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895,29.28,
4006,US-2015-168732,12-10-2015,12/16/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1.78,1,0,0.4984,1.78,
4007,US-2015-168732,12-10-2015,12/16/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,25.92,4,0,12.4416,25.92,
4008,US-2015-168732,12-10-2015,12/16/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,6,0,21.4074,101.94,
4009,CA-2015-107468,12/18/2015,12/22/2015,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,80027,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992,5.4784,
4010,CA-2017-144463,01-01-2017,01-05-2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0,199.2606,474.43,
4011,CA-2017-100811,11/21/2017,11/24/2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,6.7584,
4012,CA-2017-100811,11/21/2017,11/24/2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,4,0.2,3.9296,31.4368,
4013,CA-2015-153612,12/22/2015,12/27/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,4,0,4.9648,17.12,
4014,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232,542.94,
4015,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,8.64,3,0,4.2336,8.64,
4016,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,193.8,5,0,94.962,193.8,
4017,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,21.4,5,0,9.63,21.4,
4018,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,97.88,2,0,48.94,97.88,
4019,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0,47.8629,251.91,
4020,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0,6.7236,25.86,
4021,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,3,0.3,-4.8588,119.0406,
4022,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,82.782,3,0.4,-15.1767,49.6692,
4023,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0,597.751,
4024,CA-2017-130764,10/27/2017,10/28/2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549,473.16525,
4025,CA-2017-130764,10/27/2017,10/28/2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,76.672,
4026,CA-2017-139311,08-11-2017,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116,23.7312,
4027,CA-2017-139311,08-11-2017,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87,7.3472,
4028,CA-2017-139311,08-11-2017,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386,122.8672,
4029,CA-2017-139311,08-11-2017,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,8,0.8,-22.512,2.5728,
4030,CA-2017-124296,12/24/2017,12/28/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,0,239.985,479.97,
4031,CA-2017-124296,12/24/2017,12/28/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,0,60.5488,232.88,
4032,CA-2016-169957,9/26/2016,9/30/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0,66.3264,236.88,
4033,CA-2016-169957,9/26/2016,9/30/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,5,0,14.651,29.9,
4034,CA-2016-169957,9/26/2016,9/30/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21,100,
4035,US-2016-108777,12-12-2016,12-12-2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,0.7,-14.3313,5.6079,
4036,US-2016-108777,12-12-2016,12-12-2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,76.7904,307.1616,
4037,CA-2015-148859,12/28/2015,01-01-2016,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2,0.2,1.551,19.8528,
4038,CA-2014-110786,12/29/2014,01-02-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0,8.217,24.9,
4039,CA-2014-110786,12/29/2014,01-02-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,21.12,4,0,9.504,21.12,
4040,CA-2014-110786,12/29/2014,01-02-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982,614.3616,
4041,CA-2014-110786,12/29/2014,01-02-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,11.4816,
4042,CA-2014-110786,12/29/2014,01-02-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,153.5808,
4043,CA-2014-110786,12/29/2014,01-02-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,274.77,9,0,126.3942,274.77,
4044,CA-2014-110786,12/29/2014,01-02-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.9904,70.56,
4045,CA-2015-137750,6/25/2015,6/30/2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,0,57.358,204.85,
4046,CA-2015-136378,04-02-2015,04-07-2015,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9.156,3,0.8,-13.734,1.8312,
4047,CA-2017-100356,10/21/2017,10/25/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2,0.8,-62.3792,4.7984,
4048,US-2015-166520,7/16/2015,7/19/2015,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,80.88,3,0,39.6312,80.88,
4049,US-2015-166520,7/16/2015,7/19/2015,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9,10,0,191.968,599.9,
4050,CA-2017-136350,6/24/2017,6/26/2017,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0,49.8042,276.69,
4051,CA-2017-136350,6/24/2017,6/26/2017,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.764,2,0.1,32.6332,155.4876,
4052,CA-2014-122931,9/29/2014,10-03-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,4.224,3,0.2,1.4784,3.3792,
4053,CA-2014-122931,9/29/2014,10-03-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2,0.4,-81.8544,245.5632,
4054,CA-2014-122931,9/29/2014,10-03-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,11,0.2,18.018,44.352,
4055,CA-2014-122931,9/29/2014,10-03-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,20.928,4,0.2,6.8016,16.7424,
4056,CA-2014-122931,9/29/2014,10-03-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806,1441.3056,
4057,CA-2014-122931,9/29/2014,10-03-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,67.176,1,0.4,-20.1528,40.3056,
4058,CA-2014-163034,11/24/2014,11/28/2014,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,5,0.2,-8.0775,516.96,
4059,CA-2015-124058,11/20/2015,11/24/2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,72.744,7,0.2,-15.4581,58.1952,
4060,CA-2015-124058,11/20/2015,11/24/2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,457.728,
4061,CA-2016-129196,11-01-2016,11-07-2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794,54.4896,
4062,US-2015-138716,9/17/2015,9/20/2015,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,0.2,7.8225,20.0256,
4063,US-2016-122182,03-10-2016,3/14/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,1,0.2,7.4985,31.9936,
4064,US-2014-130358,6/23/2014,6/26/2014,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027,South,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,20.016,9,0.2,1.7514,16.0128,
4065,US-2014-130358,6/23/2014,6/26/2014,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027,South,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104,1,0.2,0.3492,2.4832,
4066,CA-2014-102673,11-01-2014,11-05-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,7.52,5,0.2,1.41,6.016,
4067,CA-2014-102673,11-01-2014,11-05-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988,8.2176,
4068,CA-2014-102673,11-01-2014,11-05-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001771,Office Supplies,Labels,Avery 513,47.808,12,0.2,15.5376,38.2464,
4069,CA-2014-102673,11-01-2014,11-05-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84,9,0.2,110.1195,783.072,
4070,CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14,9,0.8,-21.681,2.628,
4071,CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.024,4,0.8,-16.5396,2.0048,
4072,CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,0.32,-52.8908,106.333504,
